#I, J,  Distance,  diameter
368,670,12.953,3.4908
87,697,20.013,4.1244
31,1083,13.531,4.6973
226,694,23.457,0.97378
104,278,16.358,4.6059
2875,3744,9.4009,1.9958
73,3078,12.559,3.2576
2756,3243,10.188,2.0299
3399,3472,8.9429,2.7607
373,565,19.288,2.3654
406,574,14.779,4.3182
275,1075,11.688,5.3795
1136,2053,12.645,4.0324
2754,3436,10.228,1.5356
2162,2206,15.347,3.0808
381,537,17.395,4.0258
568,2293,18.815,2.8624
1041,2310,15.158,2.8697
914,2310,17.992,2.4014
1509,2169,24.48,2.4009
102,2169,22.536,4.4833
102,291,24.762,3.5477
697,2391,22.628,2.4876
585,2239,12.318,3.3856
694,1244,17.136,3.4241
425,697,25.163,2.2377
31,1244,17.455,3.5383
417,3788,22.585,2.4524
1666,2245,14.651,3.1746
1666,2280,10.71,2.3873
2875,3198,8.2246,3.6181
799,1165,22.453,1.8644
413,1301,13.427,1.8564
704,2077,16.496,4.16
2382,3074,20.292,1.8341
2023,2109,19.79,0.41415
1210,1391,9.397,3.8801
2206,2913,13.534,3.1186
640,796,18.048,1.6751
568,853,27.119,1.0664
610,706,15.003,3.2488
291,1509,21.843,2.1713
76,226,23.02,3.3696
1964,3788,9.476,2.3206
405,902,12.624,3.6001
565,3074,16.852,3.6625
829,1075,14.226,3.1629
2913,2965,12.27,1.762
259,846,22.759,2.3681
200,2891,10.968,3.9297
509,914,20.222,2.9019
537,2642,16.408,1.0035
383,2239,7.6432,3.9795
31,383,11.068,4.573
76,694,23.924,2.0973
87,603,12.704,5.088
1964,3127,13.548,2.0139
405,2455,19.207,2.9449
104,1151,17.211,3.3082
2455,3185,6.0648,2.8803
214,354,16.391,4.7814
956,3242,12.993,3.5069
129,1317,16.346,4.5625
845,1918,23.09,1.0252
129,845,18.677,4.5324
373,1737,16.188,2.6129
1325,1712,13.83,2.6414
1411,3245,13.54,3.0209
829,2016,9.3168,4.3293
162,1260,17.017,2.8402
2754,3441,7.7017,2.4657
162,1360,11.256,3.2751
537,640,8.2134,4.0627
425,594,15.411,4.0208
87,2280,33.019,3.4347
1263,2861,11.986,3.595
174,782,18.823,4.4077
845,2706,11.072,3.8031
1306,2353,12.175,2.1789
275,789,13.646,3.532
3026,3325,8.6859,2.1745
610,2891,11.904,2.8442
914,1427,14.776,3.9959
381,670,14.835,2.5213
670,706,11.835,3.23
706,833,15.662,4.1481
509,2391,23.488,0.5281
405,1083,14.184,4.3917
185,902,20.953,2.0139
405,1206,18.92,2.8687
1206,3185,17.461,3.0959
142,2596,15.551,2.6189
728,3492,10.96,3.1551
1629,2417,20.79,2.7731
452,3242,19.182,1.8642
930,3720,14.053,2.6656
704,3372,16.717,3.2366
2120,3399,16.633,2.4363
1737,3074,9.9775,3.374
1325,2076,7.9629,3.5865
707,2016,15.855,2.4556
1069,1991,16.94,2.9865
222,1069,19.828,3.9581
210,1102,32.446,0.28347
796,1360,12.164,2.9413
3038,3633,12.378,2.1216
79,568,24.704,2.0221
568,2496,14.428,2.3662
537,1935,10.911,3.2207
154,1427,20.856,1.2595
291,922,16.077,3.7887
368,417,34.805,3.2778
278,594,11.706,3.8688
2901,3562,12.906,2.6976
185,233,25.991,2.882
2830,2949,11.779,1.7701
1599,2057,9.2874,3.2934
91,2057,24.578,3.6199
129,2706,24.061,0.58261
73,2623,21.391,2.007
239,867,15.149,3.5887
2182,3483,11.134,3.2671
2120,3483,15.648,2.9438
210,259,35.279,2.8207
829,1445,13.683,3.6889
259,1287,23.557,3.272
2169,2469,16.444,2.6569
509,1427,16.178,4.2548
291,2169,18.838,3.4595
87,1711,25.407,1.4463
76,1244,15.256,4.4454
233,843,24.025,2.0771
236,3855,28.084,1.3344
962,3745,12.942,2.4521
1117,1165,9.3972,3.4526
2057,3720,9.598,2.6393
73,1539,20.542,4.199
799,1557,17.408,1.3041
239,2120,17.762,4.1784
1075,2016,10.592,3.6447
574,2085,14.009,2.3866
2097,2641,7.831,3.6743
2571,2641,11.824,1.902
1391,2837,14.158,1.2998
829,2913,11.605,3.0664
222,846,25.631,4.1392
1445,2913,11.923,3.4014
433,3263,17.662,2.0049
3325,3441,8.6601,1.4822
1357,2368,11.519,3.156
524,2469,19.218,2.6952
1250,2381,19.647,3.018
1250,2626,17.009,2.3181
1250,1711,21.998,2.9245
291,625,21.391,3.8623
2485,2901,11.769,2.0297
1639,2280,15.268,3.6561
718,1557,20.239,0.52811
357,718,16.327,3.274
140,2182,24.565,3.1688
867,3472,9.7227,3.1417
1950,3495,15.391,1.6858
259,1411,31.192,1.2462
2312,3026,10.255,3.5157
796,2312,10.497,4.2702
796,1260,14.358,2.7293
1136,3263,15.503,2.7673
1260,1360,11.356,4.416
524,3633,16.17,2.4135
259,2368,22.808,2.2127
200,670,12.811,4.8187
185,1206,12.512,4.6071
785,3492,16.471,3.5405
1165,2830,18.648,2.883
930,1317,11.131,4.5142
2706,3531,10.063,2.4905
799,3372,18.768,1.8089
357,2077,17.659,1.9614
3495,3841,10.459,2.7079
406,3245,15.796,3.266
574,1411,10.128,3.7135
1391,2023,20.632,2.1288
2965,3220,11.591,3.5942
210,1411,12.073,3.5882
922,2169,22.11,2.4941
31,2239,19.159,2.4287
357,2756,16.333,2.2118
867,1042,12.785,2.4508
1589,2088,11.073,2.5602
382,2801,9.5388,4.5347
2641,2754,11.136,2.5035
829,3220,10.492,2.8328
3325,3648,8.2197,2.6263
156,846,17.589,2.7258
1258,3706,15.82,0.90955
2527,3216,8.307,2.3688
308,537,18.387,3.1777
1357,2310,12.703,4.514
425,1345,16.878,3.8995
226,843,18.716,3.5329
87,1666,32.823,3.6907
236,2455,15.779,2.9601
452,1931,15.821,3.4896
956,1317,18.68,3.3508
452,3068,16.566,2.9329
73,799,18.237,4.6535
1713,1837,22.737,1.3899
704,3735,21.318,2.2657
3243,3735,13.891,1.7954
1325,1589,7.4416,3.8594
2162,3220,11.569,1.0313
2571,3719,11.651,0.41564
23,1287,21.183,0.91532
3441,3706,6.7983,2.5728
200,3706,16.34,2.1089
2469,2527,7.2842,3.9414
989,2891,10.706,3.284
524,2169,17.811,2.9865
585,2888,17.793,1.482
922,2469,12.704,1.3843
31,694,25.05,0.69721
354,3492,18.882,2.8659
1931,3242,9.7107,3.2722
1811,3068,8.4469,3.0215
1504,2263,14.031,3.4648
1837,3074,9.5593,3.2689
1950,2707,14.968,3.4095
2097,3719,7.9778,1.5548
846,1287,20.165,3.1016
846,2368,20.967,2.8724
670,2891,12.359,3.1866
568,585,17.748,4.0207
2485,3127,19.596,1.7177
3185,3316,6.8198,2.3855
3086,3316,13.901,2.9293
1263,2929,10.796,3.1512
3492,3745,12.808,2.0653
930,1936,16.408,2.9625
2077,3372,14.114,2.7309
120,1504,22.537,1.2037
1837,2382,22.797,1.3683
3472,3483,12.375,2.1062
3380,3472,10.756,2.3611
1054,2707,20.524,1.7463
1700,2085,9.0807,4.3424
1445,2016,16.207,3.7398
2359,3263,10.97,2.7515
1445,1852,19.088,2.3044
1370,1852,18.466,2.5743
524,1822,16.775,4.0507
697,1250,13.157,4.5232
31,625,21.297,3.178
1244,2239,17.036,2.4673
425,603,24.704,0.71475
975,2245,23.089,3.0582
2245,2417,21.686,2.3201
703,782,16.463,3.7335
3851,3887,4.0128,1.2068
66,799,8.2111,4.5248
66,3372,18.915,3.5572
120,2706,18.186,3.6689
120,1252,23.485,0.93424
73,718,17.595,4.6342
2077,2756,18.167,1.8883
2263,2933,18.279,2.289
3495,3839,14.168,2.1436
1950,3839,14.816,1.9772
122,574,13.913,4.1603
122,2085,10.936,3.1188
122,1411,14.06,3.6304
2641,3648,7.6163,2.9691
2754,3719,7.023,2.0008
1822,2469,13.131,3.3802
368,706,18.765,1.9103
509,1345,23.45,3.4831
405,625,20.356,2.7187
1023,1244,18.811,2.0851
962,1151,23.017,2.6147
1639,1666,9.4256,4.4371
2861,3583,17.595,2.9806
3583,3691,19.475,2.5008
930,2057,14.037,3.1576
120,413,16.878,4.4637
165,2263,19.6,3.376
382,406,27.663,2.7692
2754,3325,8.4509,2.1756
706,989,11.218,3.6544
102,2787,20.2,2.0471
509,697,34.221,1.663
417,1964,28.09,1.771
3127,3811,10.458,1.8695
185,843,9.9427,5.147
87,791,21.927,4.9444
1151,3745,17.556,1.8921
1411,2085,14.107,3.3639
2913,3220,7.9082,2.111
1210,3633,8.5509,2.8594
922,2527,17.298,2.5261
2169,2787,13.472,2.6655
291,2787,16.889,3.8732
31,853,26.316,0.96944
31,161,17.226,4.6596
3020,3127,20.297,1.1995
1263,3127,19.824,1.7978
843,1023,12.268,3.7041
1023,2596,23.26,2.351
1027,3071,17.382,3.2484
728,1173,12.277,3.7051
2402,2417,16.238,2.8197
2402,3071,14.177,2.6794
66,2830,21.503,2.3518
845,3782,15.544,2.9761
73,1837,23.984,2.6332
3380,3483,14.016,2.4422
156,1069,13.342,4.0807
524,1210,21.636,2.4787
2485,3020,16.103,2.3513
603,1345,17.639,2.8301
236,3028,10.895,3.0219
214,1173,18.572,4.3314
297,703,18.108,3.1025
2706,3782,15.782,1.3709
165,1166,22.789,2.7126
2120,3472,15.486,2.2537
1210,3075,16.988,1.2989
549,796,23.051,2.3033
162,549,25.362,1.2749
2310,2368,8.3714,2.9132
647,2169,21.856,1.0184
697,1345,15.931,2.9108
2542,2901,15.504,0.92461
594,1345,12.815,3.9982
505,902,15.506,1.8635
104,594,13.664,4.5933
49,791,28.28,1.0566
104,962,22.292,4.0964
2458,2736,18.214,1.9549
1317,1936,16.24,2.3276
789,809,12.582,3.6063
382,1589,14.276,3.5878
1260,2312,15.442,2.8582
549,640,20.784,3.5913
200,830,12.758,5.3536
922,1994,8.7058,4.4204
76,383,13.795,3.8985
1964,3020,10.169,2.9637
505,1083,8.9981,4.8471
1263,3562,25.203,1.7487
962,1639,14.373,3.4651
214,703,19.961,3.0492
2146,3302,11.307,2.3158
129,3782,19.356,1.0647
867,2120,14.641,2.7347
867,1585,12.355,2.2964
640,1360,16.42,4.4159
587,1041,14.646,1.9368
76,1023,21.671,4.5235
87,191,32.214,2.439
975,1666,10.975,3.8635
91,3482,20.373,1.1065
129,2182,20.283,3.6606
357,3735,14.582,2.26
1042,1585,7.6751,4.2231
2076,2801,14.368,2.2584
1260,1700,22.118,2.5605
846,1069,18.065,1.7834
433,2102,15.566,3.5163
1287,2368,18.083,2.4022
102,1822,29.209,3.5938
706,3020,18.957,2.3574
425,488,24.206,2.7815
488,1345,22.877,4.3528
1964,3811,11.889,1.7469
1083,1206,15.446,1.5966
3562,3811,12.643,1.159
791,2280,21.437,1.5728
191,2280,21.781,2.0763
3198,3583,20.107,2.665
2736,3652,11.601,2.7163
452,2603,15.396,2.4677
1166,2832,11.95,2.7091
120,845,17.358,4.2656
690,1343,11.795,4.7712
2641,3719,6.3412,2.8884
2206,3633,13.181,2.9877
1852,2206,10.918,2.9188
1822,2527,8.9822,3.4764
488,509,23.1,3.0893
603,791,19.262,2.044
673,785,23.002,3.2818
191,791,10.563,5.7669
791,1666,19.554,2.9012
3028,3316,10.374,2.3325
3531,3782,9.3351,2.1986
1317,3843,10.563,2.4211
2756,3870,11.931,1.8008
428,3074,15.383,3.4938
373,1343,13.445,4.1617
428,942,21.066,3.9948
1852,2527,18.3,2.5694
1357,1427,17.279,2.8665
278,673,23.479,2.1217
104,793,19.538,2.2657
413,3068,11.769,1.5964
1166,1306,12.509,3.7285
704,3870,15.712,2.0006
2707,2933,25.385,1.1128
1589,2801,9.4064,2.3744
3325,3706,10.719,2.1055
1360,2312,10.147,2.7601
1427,2310,15.03,2.5922
989,1791,11.638,3.4632
1994,2527,15.787,2.3491
161,2169,19.617,3.4485
706,1290,10.134,4.6844
922,1331,16.707,3.3573
368,3020,20.19,2.7659
76,2239,14.212,2.0313
488,594,19.495,3.3075
87,2939,14.56,2.7435
505,1206,11.413,4.3377
1846,3316,17.822,3.0612
975,2417,23.205,2.0587
2057,3482,14.507,2.966
2120,2182,13.904,2.4415
357,3870,13.908,1.78
406,1585,25.359,3.4811
3839,3841,6.3807,2.1693
406,1411,23.369,0.65922
1210,2913,13.102,1.9608
2102,3263,17.272,3.123
549,1360,13.372,4.9736
368,1290,12.832,4.0774
291,1331,13.444,5.2121
603,2939,10.805,3.3559
142,664,18.553,2.1258
2929,3583,13.169,2.5595
728,1312,16.9,2.7893
2146,2603,16.52,1.3501
1117,2830,13.819,3.5282
3068,3242,12.474,1.7162
1166,2353,18.57,1.7935
120,2263,20.842,3.4306
1585,3472,17.224,1.5376
1950,2946,14.228,3.1098
1293,2023,9.9422,3.6163
2016,2827,18.724,2.5969
670,1791,11.117,2.6742
161,2787,12.293,4.0616
625,2787,12.914,4.2484
697,2939,12.208,3.3906
405,505,8.7647,5.369
2417,3139,11.313,3.0517
62,1599,17.22,3.4082
3242,3782,14.455,2.4347
239,2795,22.061,2.9259
122,406,15.483,4.1505
2312,2784,8.01,3.6427
537,549,21.692,4.3956
568,1041,14.187,3.1274
706,1791,7.7011,4.0849
1027,3583,18.683,2.577
62,2057,17.766,4.1978
809,3735,13.914,3.003
942,1998,17.193,3.259
210,406,24.357,2.5132
2356,2641,10.972,2.0533
1445,2827,11.457,3.0106
1210,2206,17.166,2.2046
2754,3706,12.236,2.1315
549,2312,16.309,3.7573
830,2891,9.3698,3.4592
1822,2169,8.7842,3.3915
2524,2527,17.633,2.8563
2485,3811,14.492,1.7608
1263,3811,21.727,1.5229
104,191,23.922,3.8644
2926,3242,14.531,1.7809
3782,3843,7.481,1.7568
2795,3482,7.8135,2.7694
628,2933,26.108,2.6513
275,809,16.016,4.3923
2330,2801,13.748,2.3628
1293,1391,15.5,1.8683
1170,2913,14.89,2.8917
2053,3174,15.242,2.0716
3174,3263,12.849,3.3115
1136,3174,14.813,3.2907
2837,3174,17.733,0.69515
2784,3325,11.461,2.4838
1791,2891,9.8995,3.4039
1290,3020,15.457,2.3598
191,603,21.455,4.8359
1727,2901,10.325,2.466
1263,1727,18.628,2.085
2875,3734,15.012,2.5134
975,3139,16.787,3.8784
452,2926,19.117,1.3322
66,73,20.397,5.3186
2664,2933,25.017,1.4105
2707,2946,10.955,3.1472
158,382,22.244,2.2388
1712,2330,15.77,3.1455
954,1712,21.528,3.4465
954,1069,13.143,4.4671
2641,3460,7.2851,3.271
524,1852,16.688,1.6278
142,3000,21.616,0.92553
3198,3734,15.052,1.8159
1027,3734,18.475,2.0069
1029,1117,7.1222,4.8083
718,3735,16.562,2.3854
2664,2707,11.143,2.9569
690,1589,17.656,1.6236
373,874,19.64,3.2617
1343,2076,12.403,2.087
1998,2023,15.971,4.2164
2356,2886,19.144,2.0747
3460,3648,11.591,2.3561
1170,3220,15.847,2.9794
1210,3174,17.929,3.0785
31,76,14.78,4.7911
216,1083,13.741,4.4249
31,216,15.908,4.5454
405,2117,16.824,2.5091
495,1023,18.003,4.9833
1023,1262,21.712,3.3172
174,3000,25.039,1.716
975,1639,15.578,2.8395
2603,3302,11.03,2.0692
1931,2926,10.776,3.4794
283,1539,20.863,1.2236
1954,2077,21.708,2.4122
845,3531,16.938,2.0849
73,82,23.297,5.453
3735,3870,6.4912,2.2405
628,2263,10.095,5.2596
158,406,25.953,4.9419
2815,3719,7.9654,2.4593
2206,2874,17.458,3.2239
1210,2874,12.753,3.7016
1904,2527,13.625,2.2952
106,200,22.999,3.4433
227,922,26.272,2.8085
1263,3583,23.622,1.557
2245,3139,17.821,1.0616
3295,3302,9.4765,3.2863
2583,3302,11.515,3.5349
2926,3068,14.876,2.0398
283,1165,18.663,2.9453
73,283,20.57,3.5351
120,3068,19.265,2.3109
874,1343,8.1107,4.5473
210,2085,19.365,2.8083
3460,3791,8.531,2.8879
1852,2488,13.554,3.2304
2488,2527,14.458,2.5181
1852,3633,13.88,1.8219
1357,2108,24.03,3.344
1935,3758,12.501,2.8524
495,843,12,4.2598
104,785,25.019,2.9746
775,1263,15.421,3.4197
2458,3652,13.557,2.5769
1931,3349,13.649,2.5999
3242,3349,15.08,1.2116
1166,2583,17.428,3.2251
158,2801,19.957,3.3393
2707,3736,8.9082,2.8682
122,210,17.485,4.3795
2312,3648,18.531,1.9103
2874,3633,12.089,3.0253
106,3706,18.807,2.6974
1994,2524,8.5894,3.6906
227,291,19.232,3.8242
104,673,17.934,2.965
1206,1813,17.453,1.5429
191,1666,20.499,2.2027
1480,3068,15.509,2.8008
956,3782,16.601,2.0075
120,3782,27.469,1.7929
2641,3791,11.237,2.1968
3648,3791,9.494,2.8177
1852,2827,19.743,3.1347
2148,3706,10.969,2.5038
2108,2368,23.263,2.7549
381,1253,23.286,3.122
76,585,21.201,3.5081
417,1795,28.325,2.2425
87,2471,15.541,3.031
236,2117,18.745,4.2439
956,3349,13.324,3.1519
2926,3782,14.404,1.8188
283,799,15.561,3.5282
129,3843,14.058,2.4129
158,1589,21.721,3.0938
373,942,28.239,2.4817
1950,3736,17.764,2.6028
158,2330,17.388,3.2212
275,2016,23.015,2.9371
200,2148,21.922,2.8277
1331,1994,11.177,3.6562
417,2471,20.51,1.9631
1727,3811,16.644,1.8168
1262,2596,15.707,3.3922
1813,3316,18.706,2.0185
527,962,17.357,3.3244
1846,2458,9.4817,3.3468
66,718,17.495,2.8739
628,2664,20.407,2.6678
2356,2946,14.086,2.4853
122,1700,17.422,3.8095
2356,3460,9.1985,3.0955
2815,2886,8.4379,3.8063
829,1862,18.767,2.9541
1260,2236,19.925,3.2922
1445,1862,15.206,2.3769
1862,2913,10.526,2.8752
1287,2108,23.317,2.9008
1822,1852,17.238,3.608
537,1253,15.791,2.4234
640,3758,18.133,1.865
1904,2524,9.2898,4.0468
2891,3007,17.461,2.5731
509,1250,28.963,1.4741
185,1813,13.744,3.458
3282,3734,10.19,2.5682
2875,3282,15.649,1.932
2726,3139,6.9135,2.4961
930,956,23.206,2.3418
675,2182,16.734,3.271
1596,1737,18.387,2.6434
942,3074,14.605,3.2442
275,829,28.347,2.413
1040,2085,13.404,2.7116
210,1040,15.744,3.4421
2784,3648,14.001,1.6462
1862,2206,14.658,3.2772
537,1084,18.215,3.6894
989,3007,18.657,2.3953
537,1668,9.6959,3.7932
227,1331,16.081,4.7645
493,1345,21.613,2.5616
216,505,10.32,4.9713
962,3196,20.915,3.0393
3198,3282,16.99,1.403
1029,1165,14.211,1.6762
452,1480,18.333,0.86956
1480,2926,10.337,3.0367
82,1837,19.671,3.3867
373,1596,20.592,2.7594
2356,3736,11.652,2.2612
2816,3841,10.036,2.3473
1391,3220,10.918,1.8325
2023,3174,12.525,2.2208
1287,2873,9.8266,1.9581
215,549,23.958,4.337
846,1383,22.477,1.7788
549,1084,17.971,3.8721
1383,2368,18.719,2.095
919,2169,8.3849,3.274
509,3065,23.927,2.0835
87,2711,14.735,2.3519
2711,2939,7.0574,3.1263
782,2634,13.097,2.4177
283,1117,20.841,3.0303
129,675,22.515,3.7167
428,1596,21.482,1.8064
2816,3839,8.8439,1.8607
3393,3648,20.161,0.62622
2312,3393,20.443,2.042
210,2873,15.297,3.17
215,2784,17.419,2.8924
106,2148,19.039,3.0415
1287,1383,7.4533,3.4364
2108,2310,21.257,2.87
568,2632,10.241,3.4586
1427,1591,14.64,3.7058
509,1591,15.107,4.0913
493,509,19.844,2.7669
1345,3065,19.284,2.7703
488,493,8.6782,3.8602
76,495,20.953,4.462
236,438,15.195,5.4428
527,1639,11.085,3.429
104,527,25.599,3.5857
527,1666,18.389,1.0661
214,3097,21.594,2.6968
174,2634,18.998,2.4589
2634,3000,7.8355,3.4248
956,2926,18.696,2.2096
382,1585,21.164,0.28246
1589,1803,15.221,2.6598
1343,1589,16.499,2.0874
1170,1862,12.068,3.2316
1391,2874,11.507,3.4587
106,2784,18.383,2.1737
215,2312,19.718,2.248
1822,2488,13.598,2.5531
587,2632,8.5507,4.1593
717,1427,8.027,4.7548
697,3065,19.88,2.1875
185,505,15.931,3.1957
185,621,13.563,4.785
621,843,9.1067,2.6534
142,2557,17.101,0.28394
664,3097,19.257,3.9188
3583,3734,7.3993,2.8947
120,2926,26.869,2.3877
66,2807,26.296,2.8522
66,283,11.851,5.5472
1585,1589,18.035,0.29419
873,2076,20.593,1.1048
122,1040,14.334,3.3794
1700,2236,16.053,1.6954
1170,1391,15.843,2.4427
2754,2815,16.991,0.2811
1904,2488,8.7765,2.9671
791,1474,11.872,2.4984
191,1639,20.98,2.4439
782,2854,10.581,3.6645
2417,3858,15.887,1.8311
2603,3295,13.318,2.9131
66,2045,23.663,2.9894
2756,3802,17.084,1.4113
873,1712,23.724,2.2825
2946,3839,12.842,2.005
1040,1700,14.082,2.9899
2641,2815,11.657,0.92385
1822,1904,12.953,3.0387
1360,3758,22.528,2.8917
717,1357,19.02,1.1994
381,1668,20.563,2.5539
191,1213,14.097,3.9042
104,1213,18.814,3.644
527,793,24.538,1.2899
354,3097,12.133,3.0905
2596,3000,11.445,3.0166
2402,3858,7.0641,1.9139
1173,2986,10.316,2.4263
120,628,16.405,3.6864
873,1343,16.276,1.7784
2816,2946,15.995,2.4762
1862,2016,22.425,1.5765
215,1084,15.519,4.2497
1084,1253,12.257,3.6168
1253,1668,11.415,3.8435
2310,3689,14.781,2.5625
919,1822,11.75,3.7318
717,1591,9.3238,4.8278
368,2842,18.684,3.2387
3020,3811,17.47,1.6706
1474,2471,9.4903,3.0447
191,527,13.527,4.4772
527,1213,10.547,5.1374
793,1213,22.005,1.4792
1813,1846,22.378,1.864
775,3583,17.889,1.3366
2546,2634,6.9132,2.895
452,2091,24.048,0.41404
62,3482,16.408,2.1808
120,1480,22.686,2.9987
2120,3060,16.368,2.2103
129,3060,18.882,2.1188
127,1589,20.326,2.9073
158,1803,13.821,2.7455
2664,3736,10.385,2.7449
2356,2636,9.3277,3.2135
2636,2886,9.2669,3.3981
1862,2827,12.915,3.0801
156,2102,18.265,1.3225
830,3007,9.9284,3.086
1290,2842,15.876,2.506
2471,2711,7.0229,3.6726
495,621,16.783,4.7679
664,2557,20.428,4.0293
2557,2634,12.881,2.3018
1639,3196,13.415,2.4959
782,2546,12.954,1.153
942,1737,22.591,1.1813
127,1343,16.915,3.1933
2636,3460,12.185,3.6291
1668,3758,11.962,2.5694
717,2310,18.999,2.3938
1964,3686,13.175,1.5744
603,2711,14.841,2.2229
191,841,10.813,4.8894
495,1262,18.873,3.8838
992,1173,8.4414,4.0708
2684,3302,8.9776,2.9396
2583,3295,11.627,2.8298
1480,2091,12.271,3.8668
390,809,27.521,2.5037
942,1596,12.25,3.1695
3393,3791,14.449,2.2366
2874,3174,15.076,3.3703
1852,3235,17.114,3.0558
587,2102,18.874,3.3115
291,919,15.635,2.4714
31,2787,25.819,3.301
791,841,12.317,3.2771
594,673,19.522,4.3601
2544,2596,12.65,1.8621
1666,3361,18.415,0.84703
2335,3196,10.078,2.5182
2546,2854,9.6344,2.3079
214,992,19.707,3.2169
2603,2684,10.638,3.2716
2120,2795,16.853,2.2727
82,718,21.744,3.6622
390,3735,20.67,2.0562
2946,3736,8.3136,1.5902
671,1170,27.971,2.7891
1293,3174,13.283,3.0406
1852,1862,14.54,3.8051
2827,3235,12.639,2.3101
106,1253,12.313,3.8533
1250,3065,10.722,2.9675
227,2117,13.907,4.1784
191,975,24.68,2.146
1027,2612,21.172,2.1197
1312,2335,13.131,1.8743
703,992,12.337,3.3988
2684,3295,9.9519,2.7541
283,2830,20.833,0.92719
930,1933,22.388,2.5317
1166,3329,10.027,3.4881
2120,3507,9.0675,2.7348
2636,2815,8.7959,2.3859
2236,3393,13.348,2.5363
717,2108,18.148,2.652
2197,2891,14.649,0.27968
1791,3007,15.988,1.4189
2544,2557,8.0757,3.0021
975,3361,11.596,2.5955
2612,3583,8.3191,2.6686
2407,2458,19.913,1.453
1931,3821,10.912,1.7717
2926,3349,12.213,1.8444
1954,2807,10.83,3.3688
2182,2615,14.134,2.8619
787,2182,25.859,3.2381
122,787,22.884,2.862
873,874,13.404,3.9678
1712,2492,21.97,1.1876
158,210,24.76,2.5761
2946,3051,17.293,2.0854
1700,2259,14.617,3.5438
2784,3393,20.101,1.6977
713,1260,13.384,3.6312
106,830,18.965,3.1583
537,1360,27.106,1.9405
568,3077,16.399,3.2354
603,841,23.157,1.7926
76,843,24.232,2.7418
681,3583,10.13,3.2988
2546,3000,9.9851,2.2482
2612,3734,8.375,2.5013
2091,2603,14.595,3.1686
283,1029,18.416,3.4436
1933,3482,10.387,2.1231
3184,3482,10.244,1.6103
2795,3184,6.0673,3.0188
129,2615,21.486,1.3819
809,3802,13.513,2.3726
873,2492,13.678,4.1075
671,829,28.839,3.2776
2784,3791,14.569,1.7843
2815,2943,11.986,2.4822
106,215,19.249,3.3776
830,2148,19.319,2.9088
1331,2524,12.252,3.0808
76,216,17.448,5.7605
3686,3811,15.176,2.298
523,3028,22.764,0.65922
2742,3028,17.398,0.52685
2742,3316,18.264,0.66041
191,3361,21.193,3.1553
975,2726,17.041,3.4035
1954,3551,9.4072,2.6035
82,3735,28.899,1.595
809,2075,13.827,3.909
874,1596,11.101,3.6148
127,874,9.8901,4.9236
127,158,29.403,3.2889
1293,1998,15.747,2.3897
829,1170,22.719,2.1303
1293,2874,20.431,2.8378
1862,2874,18.026,2.042
1852,2874,18.271,2.3883
1383,2108,17.983,3.6079
830,2197,12.849,3.7914
2108,3689,17.868,2.863
1791,2197,11.293,2.2662
1041,3077,21.79,0.28069
3020,3686,13.292,1.6365
603,1474,16.952,1.3514
841,1474,10.275,4.0362
1813,3210,11.332,3.2318
681,775,13.149,4.2595
1312,2986,12.366,2.3839
2045,2807,7.5335,3.7803
4,73,21.256,4.7654
127,1803,23.693,3.1643
1981,1998,10.46,4.0197
671,1391,24.167,2.2133
2488,3235,10.82,3.697
215,1253,18.985,4.1305
1742,2488,10.073,3.6639
1742,1904,8.5675,3.1732
291,1969,15.411,4.3768
236,3149,23.001,3.4948
185,495,17.951,4.8287
236,523,18.488,4.0674
681,3734,13.576,2.7098
1842,2634,10.612,3.0842
782,1842,13.607,2.1826
975,3858,25.517,1.2094
62,3882,11.454,1.5894
1954,2045,11.984,4.0412
4,66,19.621,5.3009
1585,2231,9.1146,4.0104
390,2075,11.778,4.2867
1585,1803,11.583,3.5143
158,1585,24.483,3.2236
912,1069,20.217,2.6226
912,1287,18.166,1.5248
1084,1668,13.799,3.4961
2755,3758,7.936,2.2625
717,3689,18.514,2.6174
1290,1791,13.928,2.2172
368,674,21.264,2.904
1969,2787,13.411,3.1663
697,2753,20.403,2.569
438,3149,10.843,2.9631
621,1813,13.082,3.073
2458,3255,10.548,3.4081
3349,3821,7.0101,2.4723
2926,3821,11.323,1.985
1933,3184,12.285,2.5758
1933,2795,9.5452,2.405
3060,3184,6.8479,3.0966
4,718,19.888,3.2034
895,942,9.4307,3.5561
122,755,16.352,5.0766
406,755,24.936,3.825
439,2023,20.031,3.2009
638,3393,16.122,3.1574
638,3791,16.345,1.8185
638,2784,12.622,2.5081
1360,2755,25.719,2.2176
51,3758,17.536,3.2479
493,3065,15.842,2.8962
227,236,32.921,2.8525
185,1023,22.297,1.6145
2544,3000,7.531,3.2531
1262,3000,13.998,2.9376
527,3196,14.922,2.9089
3031,3858,14.881,2.0256
2139,3652,10.591,2.4396
82,390,16.259,4.0803
2575,2946,12.919,2.847
2575,3736,10.647,2.1656
873,2330,14.433,3.5652
2356,3774,11.403,2.3219
2330,2492,13.205,3.2188
122,2259,13.951,4.3007
2236,2259,21.135,3.3686
2632,3077,12.566,2.0202
1290,1574,18.105,2.4843
1795,2842,11.325,1.5225
2557,3097,17.032,2.2365
214,886,23.718,0.39698
681,2612,11.808,2.8146
