#I, J,  Distance,  diameter
3353,3413,7.4565,2.8798
950,2477,9.1763,2.743
3359,4703,17.03,2.3579
1322,3372,15.275,2.4706
2472,2947,17.132,2.2283
690,3874,8.5242,3.2259
1742,3680,10.124,1.9563
2417,3680,7.8246,2.9394
304,2393,19.716,1.5021
304,3843,13.162,2.2908
2270,3587,12.079,2.4695
3112,3678,12.806,2.1071
2270,3802,15.223,2.2621
3379,5290,14.722,1.6512
1582,2069,9.8465,3.665
587,2069,17.243,2.3386
3446,4824,21.904,2.4582
177,1800,19.019,2.4317
1265,1595,8.978,4.0239
1265,2632,11.13,2.2822
3909,4346,8.6897,2.1244
2617,4035,23.993,1.9865
31,139,15.07,2.6595
1667,4240,8.7116,2.0226
31,792,17.924,2.3709
520,1667,15.666,2.3862
623,1037,25.701,0.58446
3291,5082,16.902,2.0468
2025,3785,8.6112,2.4712
3291,3926,9.6524,1.574
1040,5245,13.322,1.702
2268,3977,11.515,2.5677
1102,3413,12.369,2.8665
3977,5981,13.465,0.88156
3413,5981,13.951,0.88243
2268,5947,13.93,1.1095
3464,6035,11.957,1.5113
950,4137,11.102,2.8928
1322,2733,16.836,2.8536
1690,2030,13.096,2.3123
875,3711,9.1808,2.8616
781,5037,15.4,2.1277
2417,3276,17.65,2.3127
1742,3276,16.572,1.6616
1629,2592,12.723,2.8502
3587,3767,11.883,2.2688
3678,4630,16.35,2.0701
2489,3802,7.2892,2.0335
2977,3109,12.566,2.8728
1177,2069,11.198,3.0249
5290,5552,12.858,1.6288
2899,4824,14.258,2.4614
3852,5030,14.468,1.6794
139,177,8.0818,5.5676
1648,2660,13.79,1.7307
139,792,13.769,3.3142
1667,3368,14.339,2.7447
12,2468,14.885,3.6056
2923,4569,13.057,1.6222
2215,4066,15.774,2.7183
1980,4873,8.7702,2.3476
369,2870,17.9,2.4703
369,3413,20.568,2.3242
369,1765,18.852,1.3624
1040,5171,16.016,2.5532
332,2201,17.074,2.8218
3464,5710,16.144,1.8853
3509,6035,9.0853,1.3273
1322,1994,12.91,2.7504
1433,3359,18.584,1.2724
781,3618,14.948,2.1061
1597,1729,14.891,3.2291
1050,1729,13.818,1.7191
314,3754,12.957,1.6454
2417,2547,16.463,2.5905
1106,1834,12.727,1.9424
1834,2491,20.687,1.8644
2489,5240,11.862,1.3621
741,1177,24.109,1.9602
683,1582,22.575,1.7019
2930,4965,16.669,1.7288
1265,2505,9.9996,3.8872
361,4402,12.278,2.8761
865,4502,13.203,1.7941
1411,2875,12.816,3.6385
2782,5038,9.8732,2.1687
1760,6006,12.075,1.5396
651,817,12.817,3.0665
962,1465,14.294,2.5923
3508,5488,15.291,0.92533
880,4868,9.7113,2.221
3291,3977,5.6399,2.912
950,5680,15.134,2.6783
1690,3512,14.259,2.2437
2472,2793,19.702,1.8032
2814,3423,11.438,2.1397
4843,5037,7.0377,1.943
1754,4315,14.364,1.3608
1402,4185,20.439,1.3265
1754,3754,15.25,2.2767
167,3754,18.377,2.9254
2574,5727,11.765,1.8233
3754,3767,11.823,2.9521
2417,4630,13.653,2.0327
422,2624,9.8884,2.5187
5332,5974,13.762,1.6795
2931,5332,11.036,2.4633
552,2596,13.689,2.6908
552,2151,13.545,2.8329
177,2445,15.918,2.9109
1927,2913,15.103,2.0521
792,1800,16.889,2.4371
12,3092,20.972,3.5182
2996,4270,13.404,2.2984
278,817,9.6219,4.04
1272,4559,18.554,2.0145
106,1811,24.232,3.0323
297,1616,8.8294,3.06
2870,5488,12.228,1.7372
3413,5488,14.483,2.2006
3413,3977,7.101,3.4522
950,1433,12.211,2.4167
2637,3618,6.7077,3.4073
1433,2814,7.6056,2.3414
3618,4105,10.325,0.7164
875,3423,19.384,1.7681
1742,4185,16.512,2.0994
3276,3680,10.869,3.0799
2792,4185,13.472,2.5702
304,422,13.609,2.2959
1078,1834,12.98,2.1892
1330,2911,14.065,2.94
2489,5290,15.687,1.8746
2366,3286,19.601,1.1281
4824,5202,14.266,1.8448
3256,3446,16.225,2.1671
139,1800,13.686,2.4828
1091,4502,13.828,2.8997
885,2660,12.943,2.919
885,1411,6.4576,2.9407
2515,4270,9.3818,2.6714
651,2468,11.986,1.8742
1165,1190,10.45,2.8938
1190,1272,10.19,3.5183
1272,2656,14.431,2.0233
2215,2693,15.209,2.7953
297,662,16.24,0.58635
623,1683,13.167,2.8393
623,1616,15.629,1.0117
1683,2955,12.31,2.1022
5082,5488,14.547,2.0433
1865,4868,13.976,1.3543
3539,3926,11.769,1.4179
1423,4230,10.447,2.8758
1765,4230,19.547,1.8501
2477,3219,22.624,2.0483
1953,2192,22.226,0.71631
1765,2670,12.452,2.27
2201,3580,12.198,2.3956
2472,3509,9.094,2.5669
1159,1690,18.152,0.53305
4350,4703,14.187,1.7814
3464,3618,9.5682,2.4058
831,2205,24.568,1.8242
781,4843,20.626,1.2313
3771,4835,13.374,1.4045
2967,4651,9.5428,2.9982
2489,5009,7.728,2.8335
1078,4211,9.7027,2.4836
2402,3112,7.5715,3.341
1534,2402,10.228,2.3077
2366,2613,16.024,2.4979
1131,4413,19.407,1.6824
3853,5030,12.294,1.7262
543,1779,14.01,2.4328
3938,4263,6.9947,2.509
3850,4270,10.449,1.7026
1165,2656,11.252,2.4908
1014,1165,9.9802,2.7652
1014,1272,9.4912,2.7399
308,815,13.516,1.8546
1465,3884,24.391,1.326
962,2025,13.579,2.6658
1465,2081,19.485,1.8012
2139,5701,17.108,1.7263
1102,1953,15.472,1.7802
1953,5331,12.174,2.6627
1953,4703,13.102,2.3359
2472,5526,17.34,2.2114
781,2947,13.262,2.2233
1148,4394,17.482,2.0299
1148,2250,15.672,2.5825
167,4641,20.73,1.99
4185,4387,16.286,1.9597
167,1754,8.4602,2.499
1629,5727,14.822,1.1801
1629,2574,8.9399,2.6071
3379,5202,14.496,1.3908
2366,2977,16.516,2.1482
2899,4430,17.109,2.8499
361,3468,7.0003,2.9659
4821,5030,11.753,2.0339
294,3200,11.263,3.0833
1265,2660,17.337,2.7164
4346,5293,7.8719,2.3843
2913,4263,11.517,2.8073
1667,2913,12.488,2.279
2782,5054,10.795,1.5012
1165,2305,19.063,1.5361
2305,3710,11.994,2.4774
3549,5198,16.058,1.8834
3995,4823,10.754,2.116
4624,6128,6.5564,1.6133
844,2904,22.164,2.8584
2870,3413,27.572,1.4859
2451,5701,11.596,1.0552
2139,2300,21.873,1.7557
2432,4394,9.5566,2.0641
2250,3603,16.292,1.8946
1174,1324,17.779,0.28402
2417,4185,6.82,2.6433
1339,4651,23.046,2.4513
314,5046,13.575,2.6864
1834,2967,5.9898,3.0576
3279,5009,13.526,1.2494
1078,3109,12.707,2.8765
1661,4824,11.588,1.9476
1131,5751,15.886,2.4061
2951,5751,9.0074,2.3131
1177,1595,18.894,2.1498
1863,3256,11.569,1.7675
307,3115,14.526,2.4017
3909,4413,11.498,1.5924
294,1863,10.051,2.8083
1897,2794,10.03,1.4762
5054,6006,12.809,1.4909
2656,3307,8.3581,2.5572
1165,3307,16.19,1.7172
4569,5038,8.5064,1.5797
308,2215,10.675,2.784
2923,3693,15.366,2.1266
3693,4873,12.831,2.1754
2923,4823,12.505,2.1787
1083,1465,19.266,2.9591
1709,4697,13.509,2.3503
962,1980,18.813,2.5801
1040,1869,11.912,2.5945
185,1423,15.869,2.1442
185,1180,8.7477,3.9112
1953,2670,17.375,2.4166
2290,3464,12.485,2.0588
950,2814,15.047,2.1174
3618,5037,10.907,2.1376
2030,4394,10.392,1.5043
4843,5551,9.292,1.5866
1174,2848,8.2626,3.1986
2250,5116,13.396,1.66
3522,3680,19.054,1.8793
3074,3236,12.313,2.0359
4185,4630,9.0516,2.8143
4093,5332,20.387,1.8904
2270,5046,12.14,3.1607
3109,4211,14.207,2.0622
748,2911,10.944,3.1036
1661,5290,13.089,2.2632
5202,5290,10.515,1.7414
683,2625,15.029,3.1257
4235,4430,13.391,2.3682
294,3446,14.177,1.8431
3909,5293,6.6471,1.9505
2159,5293,12.045,2.6681
611,4502,16.52,2.5256
2304,2913,8.6754,2.865
885,2274,14.946,2.5032
2782,4790,9.1118,2.2289
965,2468,7.9964,2.9035
2305,2782,16.094,2.397
2656,3710,18.674,1.3407
12,817,12.667,4.4028
3307,3710,8.0133,2.562
3710,5038,13.798,1.7803
1014,2656,8.3505,2.8669
623,3995,12.187,2.5187
962,1083,11.336,3.8678
1657,4873,12.385,2.7716
297,623,7.486,3.9697
1616,4697,10.013,1.7994
1980,3785,9.3323,2.8707
3926,6128,7.213,1.3545
1070,4447,14.526,2.2766
4807,4878,11.798,1.7181
4122,4878,9.4662,1.8665
1423,4122,11.438,3.1229
1433,2581,18.04,2.1322
3448,3464,15.312,1.4337
781,2637,12.094,2.4766
1324,2195,14.561,3.0236
2547,4630,15.361,2.4456
5046,5240,7.4929,2.2191
3102,3279,12.331,1.5675
2402,2911,9.0087,3.1456
3256,5202,7.8415,2.1676
2790,3452,15.432,0.28435
3200,4035,18.522,1.8057
1101,4821,13.894,2.4716
2794,2913,9.6853,3.0396
12,651,16.294,2.3545
308,3375,12.461,3.0255
2693,5082,13.541,2.3572
1920,2870,16.344,2.4481
1980,4868,7.6936,2.7771
662,1683,22.734,2.3019
1283,2081,16.272,1.6379
2904,2955,16.008,2.4349
3291,3413,14.042,1.8608
2268,5680,11.675,1.7073
673,3328,15.531,1.2984
673,1788,16.894,2.9393
2205,4350,23.974,1.8214
1339,5601,9.5677,1.9287
167,4315,19.186,2.9537
1339,3522,24.379,1.7493
1324,1729,11.52,2.173
2171,2574,7.6683,2.7148
422,1729,13.262,1.8508
422,2195,11.22,2.7132
2489,5046,11.646,1.9982
504,2108,17.852,2.8014
3102,5009,11.869,1.9831
494,4211,13.187,2.3883
1716,2402,11.987,1.3554
748,1716,13.356,1.7471
552,2445,10.431,2.8094
2505,2625,10.673,2.3843
3446,5202,15.765,1.6901
1595,2790,14.625,2.2889
1265,2790,15.799,2.749
611,3115,16.765,3.3526
2304,3318,9.7012,2.7668
1667,3318,11.697,2.1043
1760,5178,14.541,1.4918
3710,4569,10.185,2.5478
750,1272,17.345,2.3025
278,1811,12.894,3.1477
2923,4744,13.913,2.3466
148,4066,19.744,1.7237
148,4624,17.579,2.182
2451,2904,16.911,2.115
1070,4540,13.786,2.9684
2955,3322,13.572,2.8705
2300,4685,15.881,1.9041
2300,5680,8.8546,2.7838
1433,3556,10.3,3.3772
673,1180,16.202,2.9782
3411,3556,8.5284,1.4828
1690,1788,15.168,3.4154
3618,3825,11.128,1.5037
5551,5601,7.7939,2.3358
1541,1729,20.069,1.8056
3680,4185,8.0111,3.4626
2171,5727,8.4394,1.9943
1430,3678,12.748,2.3319
849,2108,17.091,2.1355
2596,2892,12.41,1.9957
494,1065,25.123,1.6232
4235,4824,15.206,1.13
361,3256,13.1,2.0113
2930,4402,16.398,1.5094
845,2304,14.707,2.8934
294,2159,14.734,2.8645
1779,4035,23.947,1.7949
543,4608,12.392,1.6948
864,1091,16.728,1.8013
5939,6006,6.8691,1.856
1014,1190,7.8254,3.1576
1657,1980,11.502,3.4663
4873,5120,7.881,2.3664
148,6094,13.661,1.7752
5474,5889,6.9553,2.2332
1749,2081,11.596,2.663
4807,5474,17.315,1.6696
3785,5628,9.1615,2.2853
1865,5628,14.36,0.2837
4685,5701,9.1009,2.3168
3219,3580,12.77,2.3624
1953,3353,19.914,2.3789
950,2300,16.057,1.9866
2300,2477,14.71,2.1484
4023,4980,9.2915,1.8064
4980,5710,13.305,0.69884
3464,4980,10.049,2.623
1765,1953,14.345,2.8587
2581,3556,5.9943,3.0366
1994,4159,16.288,2.604
2031,2733,8.6084,2.4676
690,833,12.991,3.9733
1729,3732,17.017,1.7439
3074,4185,10.329,2.6946
4746,5693,11.561,0.28354
1430,2547,10.373,3.4981
504,2897,16.778,2.1055
3802,5046,9.2375,1.9205
1971,3102,9.2238,2.1463
1078,3788,11.746,1.2965
1106,3788,12.444,2.3312
804,2270,14.137,2.7188
804,1661,16.243,2.5243
741,2069,27.245,2.8367
748,2625,13.412,2.294
3853,5751,14.536,1.6683
845,2366,11.995,2.0486
2445,3115,11.244,1.845
2159,2899,9.1157,2.495
1790,2794,12.7,0.28105
1101,1411,17.247,3.5994
864,1790,20.427,0.54658
2923,5178,11.523,2.1269
3693,4569,13.059,1.9496
750,4559,14.885,2.5272
1709,5120,13.001,1.9869
880,5120,10.529,2.3415
297,4697,8.5376,2.9096
1283,1465,8.077,3.0772
1283,4019,14.467,1.7134
5245,5628,8.0325,1.6751
4122,4230,6.7208,3.1524
2581,3353,16.034,2.2025
1994,2201,17.545,2.249
673,2670,11.418,2.4003
2581,3411,10.929,0.58242
2477,4137,9.9536,2.5636
3372,4159,6.3962,3.0325
1925,2030,8.4962,2.455
1690,2432,14.937,2.4909
5384,5601,11.858,1.6178
3276,3522,13.434,2.9794
4093,4746,27.915,2.2421
304,849,11.294,2.6406
1971,3948,11.512,1.6295
454,3112,14.26,2.4534
494,1078,21.461,2.4908
1716,2968,7.6792,3.0698
2899,3124,9.3036,2.2959
3124,3909,10.329,2.52
865,3115,15.798,2.5115
294,3468,13.02,1.4932
2760,3938,13.616,1.8095
651,965,10.127,2.5296
308,2693,13.451,2.4224
1083,4559,13.739,1.8356
1657,3693,14.977,2.7618
2870,5082,12.412,1.6935
1980,5120,10.508,0.84174
1749,2025,12.812,2.6917
1869,5245,13.601,1.9217
3322,4685,15.163,2.1879
3411,4060,8.409,2.4106
1925,3512,12.495,1.9885
1322,2201,16.118,1.8898
1322,2031,14.224,3.085
1675,2432,14.556,2.9312
1238,2205,11.076,3.5263
1339,4405,18.836,3.0109
3522,4405,10.259,2.9111
2195,2624,11.82,3.5254
4361,5519,10.745,1.7834
2931,3948,13.289,1.5361
3279,5934,11.689,1.528
494,1834,21.314,3.0739
741,2897,16.913,1.389
2489,4234,15.051,1.7421
2000,4879,16.419,2.458
504,2000,16.54,1.5297
2402,2968,11.793,2.8
552,1716,9.5637,3.1956
1582,2625,13.687,2.959
865,2760,13.283,2.3878
865,2144,11.316,2.4906
3115,4502,13.584,2.3992
1101,2875,13.372,2.1673
5038,5139,6.8804,2.8633
1546,5198,21.045,1.6501
226,817,17.581,3.7728
3470,4569,9.2429,2.5079
4744,4823,12.148,2.1999
226,1811,15.731,3.3957
12,1338,15.557,3.4081
962,1657,21.305,2.3643
297,1145,9.2865,4.5856
2268,4636,7.5015,2.4357
3353,4636,11.283,2.1783
3079,3964,10.668,3.138
2477,2812,7.5481,3.4684
3509,6069,8.5455,1.954
6035,6069,5.3587,1.4343
3359,4060,9.3686,2.5236
1322,4159,14.217,2.4501
2514,4350,12.87,2.5415
781,2472,18.884,2.0063
2432,2791,10.087,2.1719
2205,2848,12.97,1.7961
3236,5283,11.016,2.0684
2195,2848,18.73,2.8395
4746,5116,25.976,1.5432
2931,4361,13.051,2.3702
1971,4361,12.278,2.2778
2547,2815,9.1348,2.9127
454,2815,13.217,2.4825
3802,5009,4.6071,2.5196
741,1823,12.658,3.0088
741,2000,10.866,1.9738
3123,5940,11.266,1.2294
269,552,10.35,4.2125
269,2445,12.542,2.976
177,1915,17.912,3.2898
3124,5293,9.8868,2.3698
2899,5293,9.7402,2.4456
361,3200,13.85,2.2155
2144,4502,11.386,2.7393
1790,3542,14.981,2.9382
1993,2996,22.156,1.9253
2782,5139,8.2405,2.259
5054,5178,11.437,1.9267
2693,4066,16.803,2.3924
5154,5474,17.21,1.9363
148,3926,12.897,1.7946
1869,5171,8.6774,2.2834
1953,3413,21.995,1.8702
673,1765,19.186,2.7913
2201,3219,10.859,2.4732
2670,2961,8.6626,2.0939
1765,2961,10.878,2.4426
185,1788,20.927,2.5102
2581,4060,10.649,1.9331
4060,4703,16.927,2.3709
1690,1925,17.019,3.1217
2514,4703,20.006,1.8555
1675,4394,17.348,2.2497
2250,4641,11.545,2.4379
1754,2205,12.768,2.4361
1402,5283,18.812,2.3808
3074,4630,8.7578,2.3734
2195,3220,14.518,2.3376
1016,2897,13.265,2.9593
1534,4735,13.119,1.86
5009,5934,8.5899,1.8205
2892,3112,15.837,1.5139
1065,2892,16.039,1.6809
748,2968,9.5116,2.7445
1177,1582,13.629,2.2693
4235,5940,12.247,1.3762
1131,4745,17.249,1.6799
683,1915,19.731,0.97192
3124,4413,14.527,1.9684
177,269,17.344,2.4609
1265,2163,15.576,2.3618
2660,2790,11.844,3.0905
308,4270,19.736,1.7925
4744,5178,8.9681,2.5048
4868,5120,6.5522,2.9324
3977,5082,24.021,1.3886
1070,3884,11.696,2.3145
4868,5245,10.503,1.6316
2812,3580,12.418,1.251
1994,3079,14.617,1.9415
2812,4137,9.0976,2.3617
2290,6069,12.702,1.3111
2947,6069,15.426,0.92462
3825,4442,12.096,1.181
781,4442,7.8508,2.6885
1238,4315,17.942,1.483
2547,3276,16.516,2.3767
4746,5332,10.21,2.1686
314,5668,14.33,2.2322
1430,4630,10.71,2.239
4361,5332,8.0665,1.7277
1430,4735,13.483,2.6479
2634,2931,12.203,2.7007
1078,2490,10.605,1.9236
2320,4879,16.345,1.7058
748,1582,16.716,1.2985
4413,4745,10.196,1.7469
2760,4263,16.521,0.28235
543,4035,14.029,2.1563
4033,4687,13.214,2.4203
750,2656,11.83,2.9484
2656,3540,15.283,2.4665
3470,3540,12.974,1.9457
3540,3693,13.873,2.1854
3659,4873,9.2869,2.1516
1709,3995,14.592,1.8327
1789,1920,16.445,2.6819
2693,2870,14.007,2.3739
1709,3743,13.686,2.008
5474,5799,18.859,1.6764
369,5153,16.182,2.5183
4980,6035,10.161,0.47051
3964,4159,10.466,2.9226
875,2814,18.317,1.9775
5526,5995,10.844,1.6301
1148,1675,19.984,2.3563
386,2848,12.324,3.386
4387,5283,12.242,0.77516
3074,5283,9.5249,2.6385
2592,3018,18.274,1.1939
2171,2592,13.816,1.104
5240,5934,10.035,2.0168
777,3788,13.859,2.9704
3102,5934,6.7329,1.5817
2490,3788,8.6291,3.3989
2911,2968,15.108,1.8378
2951,3405,15.422,1.6944
2951,4556,11.418,1.513
4430,4824,14.746,1.413
3853,4556,14.154,1.8133
2499,4821,12.371,2.4149
2144,3938,13.045,1.4071
1411,2608,23.341,0.27952
2867,5054,13.028,1.7866
817,1811,9.2311,3.67
3470,3710,11.058,2.9147
3307,3540,13.223,2.4904
226,1338,11.692,3.8883
750,3540,17.939,0.28219
3659,5120,8.5217,2.3174
3743,4697,9.8331,2.6022
5154,5799,19.431,2.0949
148,3539,10.964,3.2447
962,1749,8.2278,3.3621
297,1197,15.254,2.4326
148,6128,8.9714,1.8306
2904,5701,13.216,1.7882
3977,4636,14.904,2.4673
5171,5531,7.5868,1.6938
2812,3219,11.382,1.7249
2637,4442,12.111,1.9287
3618,4442,10.267,1.8098
1690,4394,11.104,2.1389
1690,2791,8.9476,2.7661
4442,5037,14.833,2.0135
386,2205,15.34,3.6963
1597,3018,17.51,1.2342
1729,3018,9.4328,2.552
3754,5668,13.736,1.4732
5046,5668,11.329,2.3904
1971,5934,8.4657,1.5973
5009,5046,9.1755,1.0802
1534,3422,22,1.3155
4556,5751,8.3928,1.9378
269,3115,9.3373,2.6392
2613,2760,15.84,0.28258
177,1038,21.74,3.4436
177,3115,15.014,0.64264
1038,1800,9.5972,2.5976
1297,1667,14.814,3.405
3542,3938,16.496,1.7393
2794,3542,11.645,2.3952
2683,4118,27.478,1.9331
1546,4294,12.371,2.1133
4127,4294,11.756,1.9087
1993,2515,15.902,2.643
1993,4687,15.024,2.5327
1993,3375,19.666,1.7091
2641,4559,17.305,2.5055
1657,3540,15.856,3.0512
1083,1657,15.188,2.3455
5707,5889,7.1154,2.1037
5153,5154,6.419,2.9084
2025,4887,10.307,2.4732
359,3291,12.906,0.28328
2955,4001,12.481,2.0087
1145,1869,14.381,2.3775
4230,4807,8.9919,2.9032
1070,3128,10.671,2.1167
3413,4636,13.783,2.3842
831,3456,17.614,3.0681
2472,5995,14.88,2.3512
690,5553,10.249,3.0305
2733,5553,12.919,1.9736
2205,2514,26.112,1.3724
1148,4527,19.878,2.2148
2250,4527,13.295,2.3188
167,1238,20.36,2.2605
415,1174,18.186,0.51169
1016,1629,12.235,2.9252
2000,2108,12.124,3.0013
4824,5940,13.061,1.19
4430,4745,10.544,2.3343
3124,4430,15.905,2.4806
683,1733,18.492,0.28133
1667,2304,13.03,1.6913
1091,4125,15.663,2.7886
864,4125,8.7623,3.0089
1667,5558,10.534,2.4341
1165,4666,20.712,1.4212
1993,4270,11.544,2.5369
4790,5939,10.173,1.53
2867,4569,10.478,1.4843
750,1014,6.4726,2.9792
1083,3540,9.8109,2.5152
2923,5917,12.961,2.3472
3659,3693,10.196,2.3844
1083,2641,19.878,3.1344
3995,4697,8.5878,1.5282
297,3995,11.372,1.8216
5799,5889,11.124,1.7546
1980,4887,12.312,2.0389
1197,1683,16.505,2.912
623,1197,11.586,4.0702
3785,4868,10.222,0.82832
1683,4001,7.473,2.8755
4868,5628,10.761,2.1275
2300,5701,10.862,1.6392
1109,5680,16.062,1.7705
950,1109,19.471,1.6366
185,673,7.7607,3.4799
3556,4060,9.9824,1.7433
690,2031,14.872,1.1086
3456,4350,12.951,1.7047
4442,4843,17.55,1.9346
833,1671,16.869,2.7884
4185,5283,13.634,1.9173
1629,2171,7.8936,2.7656
1339,4412,21.486,2.8423
4234,5009,12.969,2.3085
1131,4430,15.371,0.8289
1595,2805,10.597,2.86
1779,2930,22.604,1.774
543,2930,23.661,1.5388
2760,2913,22.027,2.4918
864,3542,12.202,2.7154
12,241,17.987,4.9419
2782,2867,11.26,1.9409
3693,5917,10.702,1.7089
3884,4321,7.6737,2.5473
1086,4321,12.262,2.3188
3743,5120,12.119,2.1987
962,4887,17.133,3.3241
3977,5488,15.804,1.2309
359,6128,10.533,0.53122
1423,3017,15.77,2.1659
4636,5680,16.716,0.64277
3219,4011,6.2583,2.428
3079,5531,7.286,2.4315
3079,5171,11.589,1.9501
673,2961,12.942,3.5736
3448,4980,13.566,1.8898
4980,6069,8.1127,2.1235
2201,4159,16.401,2.7619
2791,4394,11.033,1.9331
1148,2791,20.321,1.4531
3380,4315,16.688,0.87177
1324,2665,14.479,1.73
572,2171,8.5706,3.3168
572,2574,8.6892,2.1749
5046,5934,16.94,1.7802
1330,3422,23.692,2.3916
3112,4173,16.793,1.7792
454,2402,8.3723,3.3545
2366,3109,12.554,3.0118
3405,5751,11.5,2.1477
4430,5940,12.941,1.9064
748,1733,16.731,2.3087
1438,2505,15.953,0.28212
4413,4430,15.024,0.28083
1638,4402,13.504,2.4617
2499,2875,11.421,3.1061
792,2356,12.057,2.8746
1822,3884,12.18,1.9062
2870,3977,21.599,1.7937
3785,4887,9.083,1.9389
359,3977,13.387,2.7011
4122,4807,7.7857,2.1959
673,1423,24.88,1.1794
3353,5081,12.154,2.3159
1953,2961,10.236,2.5805
2201,4930,10.883,2.3437
1994,2347,20.404,2.06
3359,3481,12.563,2.5738
3481,4350,14.125,1.8009
831,3481,23.348,1.2432
2031,5553,7.531,2.7431
2205,3456,21.78,1.7262
1238,3380,9.8995,2.9425
167,3380,19.257,2.585
415,2848,14.579,1.3534
3271,4185,13.575,2.3938
3271,3680,14.671,2.2275
1754,3767,16.236,2.1641
3767,5668,13.71,2.0705
572,1016,12.992,3.6584
454,4173,11.748,2.3518
2490,3109,15.342,2.1411
494,2892,19.088,2.4378
1065,4087,16.502,2.5458
1265,1438,16.816,3.2348
4556,5030,14.824,2.1327
1297,3318,11.592,2.2483
2144,3542,18.496,2.1213
241,3092,14.464,2.8188
308,1993,19.007,2.4383
4823,5917,9.9149,1.7184
1465,2641,23.077,3.1575
1789,2870,9.9143,2.3558
3322,4001,6.8637,3.0885
359,2268,15.974,2.3649
3322,4011,15.829,1.7905
5042,5171,11.312,0.2804
185,3017,10.308,3.3735
5042,5531,11.792,2.2354
2300,2812,22.218,2.7937
2201,2347,17.756,1.682
2205,4994,15.546,1.992
4843,5601,7.9567,2.2848
1675,2250,12.915,2.3638
415,1541,20.194,2.2117
1671,3236,17.073,1.7997
1629,3018,8.9505,3.1413
4412,4651,11.664,2.0921
304,1016,15.919,0.41567
804,3802,10.451,3.1401
741,968,13.305,2.9842
494,4087,20.614,1.9302
2489,5948,16.339,0.91912
3405,4556,10.43,2.4267
1547,2625,7.2054,3.2132
294,361,17.981,2.9452
1038,2163,13.051,2.4887
1768,3200,12.637,2.4397
2673,2794,8.1995,2.0958
2515,4033,15.875,1.1253
5178,6006,11.439,1.1774
3710,5139,11.869,1.7843
817,1984,12.257,1.1692
2867,5139,10.484,2.2762
2867,5038,12.143,1.47
4697,4823,13.893,2.0827
1789,2693,15.893,2.4903
1749,4887,10.967,2.3691
4807,5799,18.671,1.2446
4807,5154,14.158,1.7232
148,359,8.2116,3.5329
1343,2955,14.533,2.2643
1869,5042,11.578,2.0784
1953,3126,11.733,2.7452
950,2812,17.038,2.2035
950,1323,16.807,2.794
2514,3481,6.9643,3.1922
831,2514,20.953,2.1603
690,3771,16.815,1.7948
4641,5482,13.426,1.8687
3771,4931,10.607,3.1661
1339,4897,14.842,2.6021
1729,2665,9.0148,3.3821
304,1729,14.586,1.2955
1823,2897,14.256,2.6372
3102,3948,8.1291,1.8157
2892,4173,13.493,2.5191
1823,2000,7.8754,3.8852
2892,4087,11.51,2.7026
2596,4087,14.98,1.3755
2000,2320,11.212,3.1539
5290,5948,8.7088,2.0612
2069,3104,16.05,2.9095
2320,3405,14.603,1.9016
1009,1177,15.617,2.5945
1009,1582,16.716,2.4075
294,1768,10.874,3.7889
2673,2913,9.1119,2.2441
31,2356,22.99,1.9745
2682,5038,12.064,0.47927
1086,1338,14.29,2.3012
623,1145,12.979,2.3092
2312,5171,10.477,1.7944
1109,2300,12.197,3.4527
673,1205,14.991,2.5583
2250,5482,12.615,1.9591
4405,4897,10.094,2.968
1754,2624,25.334,2.861
3948,4361,14.007,2.2554
1834,2490,11.923,2.4976
3948,5969,11.032,1.8208
2634,5969,9.2186,2.3065
968,1823,11.744,2.9041
552,4087,12.935,2.4218
1177,3104,16.87,1.9687
1661,5940,10.658,1.791
1131,4556,20.796,0.71647
1082,3256,14.887,2.8526
1733,1915,12.177,2.8282
361,1638,15.411,2.6161
2760,3542,19.621,2.4968
864,4502,13.552,3.1483
1667,2673,17.429,1.9581
817,4714,9.7306,3.1974
2682,5139,9.5823,2.3741
2682,3710,15.572,1.6003
2867,5178,9.5902,1.3489
3995,4304,6.2208,2.7149
4304,4823,13.689,1.9288
3659,3743,8.8865,1.822
4868,5291,11.693,2.3985
1980,5291,15.139,1.8721
1343,3322,8.2726,2.2673
1070,1283,16.985,2.9924
359,4636,13.345,2.2014
2300,4636,19.085,2.4306
3413,5081,15.738,1.258
1953,5081,17.189,1.3914
1953,2581,14.89,1.7707
1109,1433,17.351,1.6693
1323,1433,11.598,3.7598
3126,4060,10.261,1.9348
1788,1925,22.752,2.2044
1322,3364,16.109,2.3541
2031,4159,13.249,1.7315
875,3456,16.16,2.2424
2250,5763,14.249,2.3193
4641,5763,9.4396,1.7908
740,2848,12.839,3.181
833,5283,17.633,2.2464
3522,4897,17.394,2.2576
1982,2171,15.084,2.0778
1016,3018,17.148,0.83321
2931,4746,14.425,2.1979
984,2967,13.392,2.5112
2270,2754,11.948,2.8893
849,1508,11.595,3.3446
804,5046,13.833,2.3436
3102,4234,10.877,1.88
968,2069,19.388,2.3789
741,3104,24.671,2.0639
552,2968,13.994,2.5623
1009,2625,17.512,3.1393
361,1082,15.068,2.7693
2790,2805,9.0482,2.6827
4452,5293,13.078,2.4103
2159,4118,26.633,1.876
2913,5558,11.471,1.8555
12,965,16.63,2.0924
4954,6006,11.136,1.6793
241,1190,22.057,2.3864
1546,3009,20.002,2.3148
2253,4066,24.73,1.5973
