#I, J,  Distance,  diameter
3034,6023,12.144,1.8354
2653,7959,15.199,1.6176
3747,5053,12.641,1.4049
1034,2578,10.739,2.8238
443,5415,17.064,1.7149
5323,7211,10.696,1.3457
819,7088,14.356,0.99125
4557,4631,8.5349,1.6387
1935,3198,15.659,2.2119
1829,5353,7.1577,2.1898
2628,7088,17.235,1.7215
1829,6311,10.056,1.6795
57,1538,10.553,3.0299
3952,4907,10.815,1.9381
7176,8472,7.8929,1.3865
249,2053,12.938,2.3
2745,3588,6.7583,2.3875
1807,2053,10.715,2.0735
6314,6372,16.787,1.6717
5085,6415,9.4338,2.2691
5085,7190,7.0913,1.9711
6115,6315,6.0214,1.67
4141,6315,8.7061,1.9607
6408,9185,8.3428,1.081
324,4114,21.909,1.5536
3738,4187,11.016,1.6888
1708,7376,10.122,1.7858
30,129,13.14,2.51
1837,3932,9.1088,1.5716
4285,7578,14.571,1.571
1323,3932,14.583,1.845
3012,7553,6.8148,2.1957
407,1066,13.217,2.4503
726,3507,14.921,2.1536
1171,7362,8.3041,2.0439
1616,2927,7.4106,2.1513
2493,2945,10.887,2.3047
5259,5926,13.869,1.3154
2910,9526,7.6548,0.90628
5062,7211,10.377,1.8817
2428,6269,6.8928,2.7715
1375,3050,8.4475,2.5264
819,5461,14.872,1.2944
478,1538,12.544,1.7447
662,1538,11.313,2.8118
2531,3952,16.998,1.8895
1513,2620,15.655,1.2051
662,1442,18.044,1.8084
310,2205,12.058,1.6713
282,6117,22.065,2.0458
4996,6117,12.085,1.6716
5256,6962,6.0706,1.7364
1292,1505,9.857,2.5333
1292,2928,22.584,2.0102
2061,5357,13.158,1.2776
7509,7779,11.073,1.3054
4,245,17.103,2.2728
5477,5582,9.8125,1.489
5477,7429,11.986,1.113
4302,9185,8.0447,1.2471
1096,3640,7.5002,2.3053
6870,7074,10.561,0.3989
3204,8768,10.659,1.147
6199,7062,13.555,1.4803
1087,7134,6.8887,1.7868
309,7134,12.792,1.633
1999,5010,14.546,1.3434
178,226,16.915,1.7082
1740,7196,9.4808,2.1472
129,223,9.2418,2.111
5010,5861,13.366,1.7825
3611,4176,13.861,2.1212
3611,4285,16.703,1.0216
7715,8623,8.2317,1.0476
3689,6071,12.624,2.033
649,2551,9.4811,2.3316
411,649,10.803,1.7639
649,6047,13.013,1.714
2441,7692,14.711,1.8986
2323,4053,11.349,1.9357
3177,4927,11.049,2.4204
3177,6269,11.674,1.2917
3034,5953,10.419,2.3384
133,5168,14.671,1.1645
5953,6531,8.982,2.2007
4173,5461,7.8041,2.2789
6531,7211,14.552,1.9475
4737,7211,16.402,1.5871
1051,4173,7.8006,2.3424
133,2580,9.1712,2.7545
1935,6245,11.761,1.7038
7088,9445,7.1258,1.303
329,621,16.316,1.447
4838,6950,8.8497,1.431
600,662,10.136,2.1223
282,621,23.375,1.6532
5136,6896,6.076,1.7349
1150,7208,13.091,1.5754
4996,6693,9.7954,1.3634
282,3796,24.993,1.1858
2824,5409,16.11,1.4293
1407,1505,13.084,2.7027
2233,8472,10.896,1.7937
5409,6925,6.3278,1.8697
6314,7176,5.8338,1.4483
2596,3506,20.538,1.7503
2090,5725,11.294,1.2834
245,5918,12.638,1.3387
2928,5159,8.0336,1.7424
934,5159,9.6152,1.8167
3204,3640,9.9437,1.4869
6141,6870,8.4968,2.3094
3570,4579,7.2702,2.0191
2334,4044,6.8612,2.9501
4044,7463,12.575,0.80977
589,4629,12.025,1.8139
10,729,18.242,2.6846
2298,8675,12.211,1.621
129,1791,10.497,2.4564
1317,6193,14.204,1.7375
1323,2094,13.233,2.1857
3611,6492,11.489,1.622
6324,6527,9.8349,1.7486
5891,9650,10.632,1.0629
6377,9247,6.3559,1.183
5671,9247,4.7525,1.1366
2428,3177,6.4216,2.6491
2862,3117,10.646,1.8541
3747,4466,7.7477,1.9575
610,4466,11.705,1.7407
874,2152,9.793,2.4379
1411,2083,12.244,1.89
3952,4838,13.593,1.7702
57,662,14.39,2.6749
1576,2205,12.018,0.8743
2651,2824,11.141,2.0328
2205,2651,8.1138,2.8082
4997,5136,9.5802,1.1877
4997,6896,13.649,0.80948
4301,4951,15.631,1.8101
5409,6786,13.512,1.6102
3506,6786,12.755,2.1383
1807,3588,13.477,1.6437
1646,1807,13.28,1.1426
7509,8983,9.0811,1.0689
6439,7779,8.8978,1.6448
6817,8713,10.238,1.1078
3204,7730,5.9062,1.971
2692,8628,13.522,1.2345
1309,1546,10.382,2.6576
10,434,9.1819,2.9899
1210,4635,6.4027,2.0567
10,226,24.723,2.8459
2094,3932,9.1681,1.5851
355,603,6.363,3.2295
1323,1859,9.22,2.538
726,840,13.843,2.1764
196,3752,12.283,2.5759
3689,8169,8.3097,1.3685
5074,9563,10.778,1.1203
9563,9650,5.4804,0.688
5344,9650,8.7061,1.1503
6527,9324,4.4841,1.1704
411,3783,17.683,1.7468
3485,6754,15.182,1.3041
411,7692,12.435,1.6261
2323,6754,12.402,1.9512
3672,5525,11.069,2.4409
2428,3672,8.9164,2.4694
1892,7211,14.22,1.5671
1034,2653,15.707,1.2471
443,8023,15.908,1.8935
5920,7088,10.634,1.2531
1051,7088,17.61,1.7272
298,2083,10.192,2.5089
608,1223,9.5168,2.1047
2192,6679,8.704,2.2412
1223,2620,16.101,1.3154
249,2800,16.304,1.7001
4330,5047,11.792,1.6419
4166,4527,17.352,1.4131
245,1807,16.378,1.3367
5705,6372,15.688,1.3848
6439,8983,6.8018,1.2967
5477,7190,9.8084,1.6645
483,3640,11.183,1.7174
5220,5591,9.5137,1.5108
2334,7113,8.3245,1.8629
2692,8768,14.128,0.89328
10,4629,9.1544,2.2884
6015,7062,11.634,0.75702
3528,6015,8.3497,1.9653
3611,7578,15.144,1.8553
3012,3611,8.6378,1.7903
407,1859,12.577,2.6571
4753,7251,12.911,0.27057
4753,5074,6.0102,1.5247
726,1735,9.5931,2.2274
6324,7553,6.1095,1.2266
3507,6110,8.9034,2.2552
411,2441,16.978,1.8471
2910,9178,12.675,1.2596
2913,4687,9.2151,1.7448
2001,5425,17.634,0.26923
5920,7371,7.6469,1.6523
2477,4737,9.537,1.9441
1549,4838,16.308,1.6763
235,1549,16.852,1.1713
1150,2800,11.244,2.1976
924,5256,13.386,1.2272
5017,6962,11.576,0.89753
4301,5017,14.989,1.0906
2233,7176,10.448,1.5545
2061,8983,6.2803,1.5
7779,8983,6.4224,1.9571
1982,7628,10.43,1.2273
6115,6179,10.754,1.2421
4302,6112,12.756,1.2222
390,483,10.942,2.273
111,692,21.961,3.0484
420,692,16.898,2.1879
5384,8713,6.9586,1.6363
3204,5863,13.191,1.648
7319,9497,7.3351,1.1274
3738,8628,11.288,0.74478
239,589,16.19,3.0382
4758,7790,9.4508,1.3901
514,729,6.8937,3.2796
3124,4635,6.1449,2.0419
1210,3124,5.5737,2.2737
7376,8053,9.3854,1.1887
178,3124,11.766,3.1147
1323,1837,20.039,1.9504
5861,7578,7.9985,1.9612
285,875,13.221,1.278
2840,3932,9.9811,1.7055
603,3652,7.8602,2.2101
840,8926,13.273,1.7657
5074,8926,8.4254,1.2719
6071,6324,11.629,1.2212
3689,5155,11.742,1.5715
87,5155,12.195,1.3159
87,4559,8.2037,2.7452
5344,8926,9.6695,1.266
5074,5891,20.484,0.93838
383,1616,12.43,2.2409
1610,6110,9.7961,2.0453
3485,5207,8.8623,1.6668
7913,9178,3.4225,1.2132
1662,2323,15.25,1.6534
2001,6648,16.62,1.8021
1485,4053,10.865,2.4101
1485,2578,12.204,2.1486
6174,7978,9.2766,1.4086
1034,1051,7.4155,2.2037
443,8543,16.565,1.6627
443,874,16.886,1.4284
3034,4235,13.341,1.6017
278,703,16.893,2.0298
1024,1538,16.988,1.7566
2285,5353,11.361,1.891
46,235,17.125,2.1224
621,3123,9.9597,3.071
320,1223,9.4295,2.401
1150,6950,14.241,1.5099
1150,9021,10.877,1.2615
924,2651,15.961,0.83781
4997,5047,14.036,1.6386
3023,4664,14.024,0.90034
2090,5357,10.67,1.8366
5357,6747,5.751,2.0165
5676,6415,7.3107,1.6494
957,2687,10.784,2.0894
324,997,16.775,2.4403
483,1096,9.8556,2.9872
5863,8768,10.003,1.7594
1951,7113,7.6118,1.7334
62,5962,16.226,1.4408
1087,2133,11.822,2.0521
7376,9428,8.7425,1.5237
10,514,15.291,3.3554
226,1210,15.87,2.7923
1745,7134,8.6713,1.9395
1999,5861,12.926,1.0802
5875,6193,12.94,1.1497
196,1171,10.912,2.7038
1610,3507,10.862,1.8051
3469,4559,11.246,1.941
2945,7869,18.456,1.2041
4687,6221,8.2905,1.1681
5953,7211,8.5431,1.6665
5461,5920,8.8193,1.7497
3034,4737,17.693,1.3013
2477,3034,13.622,1.3855
703,1232,8.5166,3.2377
1549,2477,10.456,2.4233
298,4838,14.034,2.3551
329,2628,8.2029,2.7637
1576,2620,12.302,0.38264
2620,2824,9.0542,2.5764
282,4996,20.325,1.9242
3023,5047,6.9192,1.9187
2596,3023,16.942,1.6505
6925,7042,11.639,1.8818
2069,5017,12.594,1.3162
249,735,11.713,3.0323
4527,6314,6.8896,1.5763
6314,9150,14.176,1.5814
6372,6747,9.3189,0.40139
4141,6112,13.813,1.6717
934,957,8.4757,2.5561
5477,7029,12.928,1.6941
4141,6630,15.357,0.51152
1,62,18.356,2.9409
1219,1309,12.917,2.1375
1219,7463,12.369,1.0127
1708,4758,11.665,1.6225
4758,8675,10.897,1.1983
2298,7934,14.781,1.2861
875,1745,13.632,1.5398
5875,5899,9.4555,1.3577
3012,7578,11.231,1.3004
4096,4682,11.249,1.7776
1735,3507,14.499,1.6667
1735,3783,14.728,1.3868
1610,5344,8.5714,1.7459
6110,7913,14.165,1.7213
9178,9247,4.2399,0.7984
2910,4739,12.913,1.8107
4739,5259,6.3278,2.2581
6221,7959,9.295,1.2989
4466,6174,8.5232,1.3772
2428,3034,16.003,1.7378
610,6174,15.172,1.6219
133,1411,12.696,1.8491
341,1280,19.726,2.9762
851,2025,16.039,2.5106
361,2025,15.596,2.0134
3796,4996,11.791,1.6862
4951,5256,8.5365,1.6189
4301,5256,16.41,1.6443
735,1407,13.051,2.5984
6786,9659,6.3503,1.0254
959,3588,13.765,2.4827
2090,6314,13.411,1.1688
1004,9150,10.174,1.6093
245,1646,13.661,1.3355
1004,9238,11.594,1.3101
9185,9238,3.5919,1.1706
957,1982,6.888,3.0194
149,934,11.701,2.2612
149,997,9.511,3.4427
6045,8713,9.0934,1.3286
4579,7029,5.86,1.8114
13,62,16.631,3.3427
7730,8768,5.992,1.715
4187,5220,7.1883,1.6678
3754,6015,14.806,2.0602
1650,4770,13.444,1.7882
4203,8053,12.398,1.5199
1048,3536,14.368,1.8376
1745,3536,7.819,1.8934
226,1323,10.87,2.3156
875,2967,7.0449,2.2197
603,2967,7.6726,1.7536
223,840,14.459,2.1189
4882,5875,11.864,1.6622
3932,4902,8.1205,1.1846
1859,4902,10.138,1.8283
3611,7553,10.945,1.6351
87,5154,9.1294,2.0039
840,5344,18.218,0.67165
2084,5891,23.994,1.0634
2084,8926,14.804,1.0395
2945,6917,12.183,1.8874
5464,7065,19.485,1.6352
2257,5671,8.1821,1.6199
2257,9247,9.2221,1.1644
3485,8517,11.03,1.1353
4927,7053,8.0734,2.3467
4927,5037,15.642,1.8443
3747,8091,9.8272,1.961
2653,5749,8.3291,2.3082
133,3747,17.008,1.5737
298,7211,15.903,1.7935
298,4737,13.205,2.2146
133,507,13.567,2.7102
2477,4838,14.778,2.0407
2285,2574,6.7871,2.749
1280,4847,10.697,1.842
46,2830,21.744,1.4996
329,2708,16.752,1.7506
329,3123,9.842,2.325
2830,3952,11.239,2.2744
2531,3263,13.212,1.8343
2830,3263,10.933,2.0201
320,2620,12.771,2.8574
57,2205,17.846,1.9139
3046,5409,8.4973,1.8457
2882,9659,6.8112,1.0468
2994,4330,7.9768,1.7595
2090,7176,11.693,1.3308
1552,5133,15.649,0.26853
5705,6314,10.574,1.7481
2396,2928,9.2084,1.7757
2396,5159,9.9876,1.6108
5705,6115,9.7231,1.0143
5477,7779,9.1334,1.2217
5085,5676,9.8215,1.4821
2250,6141,14.026,2.1384
2250,6630,12.726,2.2354
2196,2741,12.412,1.9583
1951,2334,8.5491,2.0687
239,729,13.949,1.8921
1834,7376,11.894,1.697
226,729,16.027,2.3987
1650,7318,11.632,1.8708
1048,2684,8.9796,1.4692
726,2684,10.799,1.8058
5875,7715,7.7628,1.3371
3611,6324,10.174,1.7156
840,5074,15.583,1.3456
196,407,9.9127,2.8107
2927,4682,10.972,1.6933
2084,5074,15.117,1.6701
4360,6071,13.655,1.2143
4360,6527,14.756,1.6884
4360,9324,11.122,1.468
2945,3469,10.269,1.9916
3783,7119,11.757,1.725
2257,6377,8.4487,1.5704
2658,6476,11.877,1.4738
2658,6967,11.802,0.27721
6967,9526,4.8096,1.017
3485,6221,6.7152,2.1318
2910,6967,9.3138,1.3384
2910,5037,13.399,1.0546
2001,8091,11.934,2.0864
1751,3672,20.935,1.9644
1549,3952,11.195,2.4599
621,4996,15.798,1.0542
2090,2233,10.182,1.6941
2994,3588,14.047,1.2458
2090,8446,10.399,1.7179
4,3707,19.084,0.27287
245,1293,13.336,2.1109
4302,6116,7.7563,1.3296
4,587,17.742,2.8487
2196,4579,9.7527,1.8505
6,692,24.995,2.1403
2992,5863,13.756,1.2563
3204,5591,9.173,1.1391
2952,6870,14.055,0.98876
5591,7730,11.559,1.2627
2952,9497,6.8213,1.281
2133,4673,19.056,1.5738
1838,4758,8.6566,2.1183
1740,2298,17.621,1.7276
226,514,14.307,2.4242
226,3124,13.364,2.5714
5899,6193,9.556,1.6837
407,579,12.855,2.5287
87,4902,14.505,1.7042
7715,8849,6.6593,1.4707
4360,6324,14.312,2.0232
8280,8517,7.6044,1.7858
6754,7146,9.7442,1.6478
4927,6476,10.453,1.8637
5259,5525,10.928,1.5635
3177,5037,12.981,1.228
3177,6023,15.442,1.2843
3034,6531,8.8286,1.6041
1375,1935,21.52,1.1332
278,1836,15.363,2.5293
1051,2628,17.847,1.7995
2477,4907,13.516,1.6955
282,3123,20.513,1.892
3023,6786,13.326,2.0699
4527,7176,6.8744,1.3228
2233,8446,6.2141,1.8671
959,1807,15.197,1.6947
5085,7429,9.6836,1.9561
5085,5477,10.955,1.5162
2196,7029,9.9738,2.4096
4,13,23.283,1.0114
2992,4892,9.0728,1.7065
5591,5728,7.2858,2.26
4203,7376,8.9845,2.0228
2298,7196,7.2767,1.8634
3208,3611,15.575,1.5521
3689,8849,6.8297,1.0696
840,1610,15.457,1.7433
196,7362,6.8926,1.8489
3469,5154,11.689,1.5948
5464,6470,5.7871,2.6873
5207,8135,8.0776,2.075
3485,8135,6.6294,1.7829
6221,8135,7.8964,1.9265
4739,5525,9.2056,1.903
1892,3747,19.257,1.4363
874,1611,13.108,1.9661
443,7371,14.403,2.0515
1051,5975,7.3165,2.2611
851,5139,15.154,1.8068
2584,5136,7.5951,1.2528
2047,5146,11.652,2.058
1150,6896,12.267,1.9229
2651,5256,11.178,1.3915
6925,7983,4.4027,1.6834
1552,7628,11.176,1.4691
1982,4728,15.497,1.2529
5705,9150,9.6641,1.5735
4851,6747,5.8338,2.1873
4851,6115,10.348,1.2996
245,3707,9.5534,2.2038
6179,6315,10.652,1.1233
6112,9185,7.4414,1.4909
4316,5477,13.155,1.8251
6116,6630,8.7354,1.5875
6045,7792,9.7168,1.6538
111,587,19.693,1.6807
587,1293,7.0257,3.0501
3409,6141,12.297,2.3258
3409,6870,10.227,1.8236
5863,7730,10.686,1.633
7113,8695,10.445,1.4714
4187,7730,9.9805,1.1202
3779,6015,10.596,1.3873
6015,6199,8.9939,1.6047
434,1437,17.316,2.191
30,2298,17.274,1.642
875,6981,9.2898,1.3236
1745,6981,8.0698,2.2613
4285,4778,13.017,0.97543
5074,7251,11.656,1.5272
383,4682,11.777,1.7014
2084,9650,13.338,0.88943
8926,9650,6.1689,0.84043
3689,4360,12.318,1.8532
5344,7913,10.314,1.4603
3485,7146,10.555,1.0851
2913,7146,8.5347,2.0354
649,7692,12.226,1.6629
6023,7053,15.18,1.939
5037,7053,13.125,1.4817
1375,7692,12.239,1.3452
1485,2323,9.9475,1.5182
1892,2887,7.7861,2.7016
2862,4535,10.297,1.9304
298,6531,14.068,0.93689
2749,6531,15.093,1.2539
2749,4737,17.716,1.808
1304,4198,15.06,1.6066
479,1935,17.556,1.6999
2152,5353,9.62,1.5699
2628,5975,11.082,1.7946
235,4235,17.381,1.73
1442,4847,8.0687,2.085
662,1427,7.4911,2.4032
282,2192,10.094,2.3105
2584,2830,14.929,2.8892
2205,5146,5.5255,1.5
4817,4997,14.758,1.6988
2745,2994,9.9242,1.8303
959,1646,12.803,2.0566
6314,8546,10.051,1.9768
1552,1982,8.7201,2.158
1982,5676,9.1414,2.2993
4316,5085,11.972,1.7642
6179,8713,9.7786,1.0051
692,1293,14.638,2.3897
3640,4892,8.4206,1.3865
1313,7113,19.551,1.9348
5863,8540,12.548,2.2602
5220,5728,9.0568,1.7329
287,729,6.5891,1.8985
1834,6199,8.4186,2.1974
4472,6616,10.838,1.3387
4778,5861,7.449,1.9581
223,2684,10.559,2.4992
1740,7251,11.903,2.0658
87,7715,15.208,1.2401
196,1066,6.9972,2.3177
5155,7715,7.4902,1.8918
2190,2945,10.462,2.3161
5891,9053,13.03,0.94875
2493,4828,13.198,1.9294
4828,8517,11.535,1.1562
383,2551,13.617,2.1597
2257,7913,9.6512,1.1011
6476,6967,6.4226,1.6907
7146,7869,7.9167,1.4235
1184,5259,12.783,1.8626
6085,7959,10.047,1.4892
1184,4739,13.403,1.994
4687,6085,8.6856,1.4842
2653,6085,18.507,1.2762
1611,2862,13.607,2.3602
4173,7088,9.7317,1.6325
341,1024,22.137,1.8
275,479,18.751,1.8234
1223,1488,7.8609,2.8339
1280,1442,9.5815,1.5692
2047,2718,15.988,2.3561
4817,6896,8.4228,1.7575
2047,5256,14.58,1.555
1552,4895,16.285,0.27394
6314,7326,11.246,1.8366
1004,7326,10.579,0.27069
1646,3707,7.3049,2.9657
324,692,13.992,2.0513
7792,8713,5.4135,1.2468
3409,5384,10.919,1.7606
239,287,8.9869,3.3523
287,589,14.328,1.1305
2298,4758,7.9405,2.6603
4472,6199,7.9125,1.6619
285,6981,11.689,1.3528
3012,4778,8.1249,2.1078
840,2684,12.05,2.5704
226,1859,15.265,0.79969
1171,2190,12.407,0.97998
6377,7913,10.833,1.0349
5207,8280,7.4773,0.67149
3485,8280,8.0874,1.755
5671,6476,8.9975,0.27064
5037,5525,10.304,1.7745
2323,2913,14.413,1.6613
822,6648,13.862,1.6679
822,2001,11.446,3.0488
2323,4040,8.762,1.6659
1485,4040,9.4306,2.4906
1051,1485,15.606,1.7879
1375,2263,14.459,2.0177
4173,5920,10.058,1.1342
2653,7153,8.4074,1.7721
1304,7153,8.3232,1.46
4689,7088,9.1806,1.9992
703,1836,8.5117,1.9729
329,1304,19.88,1.0579
341,1538,18.932,2.1173
298,1411,11.617,2.131
31,1538,7.3505,2.0904
235,2830,13.882,2.3821
2205,5256,12.885,1.8153
2025,2800,12.628,2.2081
3046,6786,13.943,1.0989
2994,5047,10.541,2.0462
3506,9659,7.8043,1.1315
4301,7983,9.7541,1.1172
2090,6368,10.984,0.91623
6314,6368,8.6617,1.7775
5705,8546,7.566,2.034
5116,6115,12.714,0.74515
5116,6179,8.9746,1.7053
4982,8540,12.721,0.27462
239,4629,15.076,1.563
923,1999,19.074,2.3201
10,239,15.698,3.2956
4758,7376,10.721,1.5962
1708,4203,15.154,0.39867
1323,1437,24.208,2.0709
285,4295,10.025,1.5403
5875,8849,8.3165,1.509
6377,9053,9.1903,1.2624
1171,4828,12.717,2.083
7065,9551,11.855,0.98628
4828,8280,8.1099,2.2244
3469,6917,11.778,1.7331
2257,9178,8.2396,1.2137
4739,6967,8.4732,1.4474
2323,7869,10.836,1.3462
4687,8814,6.5881,1.6679
822,3117,11.581,1.8332
1375,8113,11.019,1.6949
3034,3622,14.497,2.2271
1611,2152,12.482,2.3807
1034,4198,9.8215,2.3363
1051,4689,11.784,2.0027
507,1411,7.0311,3.0071
329,4198,15.381,2.7019
31,57,10.877,2.9766
57,275,14.784,1.6602
668,4838,17.96,0.62021
668,6950,13.921,1.9268
320,608,10.354,2.2654
2192,2708,12.727,1.8108
662,2047,20.745,0.27214
3123,4996,13.044,2.2546
1505,2025,20.814,1.756
2800,3433,17.469,2.1817
1505,2695,19.378,2.8564
5017,5256,9.6291,2.0194
4301,8771,5.9095,1.5264
735,1292,13.131,2.3404
1552,2928,10.454,2.1609
1191,2061,19.214,1.645
6368,6372,14.362,2.1773
1552,2687,11.506,0.63658
6179,7792,8.4308,1.4288
1313,4000,15.025,2.3149
13,692,21.467,1.8664
1546,3570,16.196,1.484
1110,2952,9.7059,2.5437
2692,4982,19.166,1.063
1672,1951,9.7027,1.5738
3738,4982,12.996,1.2614
287,514,8.2146,3.523
1650,1999,13.592,1.9966
226,407,16.945,2.4416
603,2777,9.8209,2.2624
2257,6476,6.4862,1.2331
7679,7869,8.2695,1.7967
3906,6648,10.05,1.7379
6085,6221,7.5718,1.739
2913,8814,9.9668,1.9176
6606,7692,12.483,1.7031
788,1892,26.989,1.5881
3672,6269,13.475,0.27377
1034,4040,9.8239,2.1787
3622,6531,13.577,1.7239
2523,3672,14.621,1.6753
3684,7371,10.612,2.2711
1935,2263,12.686,1.6945
1411,1892,15.78,1.6731
2477,2749,14.768,1.7056
627,1935,9.5559,2.9543
627,1232,12.533,1.4317
2628,4198,14.144,0.9838
3263,3952,11.881,1.7688
57,2718,8.2932,2.4358
3263,6950,10.688,1.8737
668,1150,17.06,2.1124
4164,4301,13.281,1.3633
5294,6314,11.295,1.7748
2061,6747,15.154,1.6859
6112,6630,13.885,1.0376
1110,6870,15.188,1.8584
1672,7113,9.7459,1.6807
3197,3754,17.359,1.0678
1838,6830,5.859,1.2893
1537,3754,21.396,1.6204
102,7376,15.074,2.1968
457,1437,17.042,2.0531
457,1317,10.356,2.8992
1756,1999,7.9398,2.0743
10,1837,17.181,1.7993
3208,5899,10.176,1.512
1628,4682,10.398,1.7282
4559,5155,8.4657,2.2026
196,2190,11.336,2.7034
2084,5344,13.56,1.6678
5037,6967,8.6995,1.7624
649,1375,20.622,1.7402
788,3747,25.25,1.6618
3622,5953,14.148,1.248
1611,4535,11.147,2.5831
779,7211,15.554,2.2587
1485,4173,12.231,2.4283
133,2887,8.6682,1.8564
1836,2523,12.322,2.1213
298,2749,17.365,2.2071
31,341,15.834,2.6501
2477,3952,10.895,2.0451
368,1232,15.084,1.0765
298,891,16.624,1.973
368,1488,11.315,2.7081
668,891,14.114,3.2189
1825,2192,7.1144,2.6992
2574,5139,14.515,0.80946
2584,6896,8.0602,1.2132
5409,7983,8.183,1.097
4527,5294,10.799,1.7352
4164,5188,8.4274,1.9971
1292,2396,18.502,1.8304
2090,6747,11.391,1.3444
4851,6372,12.068,1.1391
4728,5085,12.005,1.1488
4851,6315,8.7826,1.6717
5116,6315,9.5618,1.1567
149,324,8.0241,2.8601
245,587,19.454,1.6837
957,2302,8.236,2.269
934,2302,13.371,1.3016
4982,5863,14.81,1.6565
4982,8768,11.91,0.5092
1672,2334,7.7034,2.4639
4982,8628,7.6869,1.507
1672,8695,9.4776,1.8779
3022,5220,10.631,1.6924
1537,6015,13.253,2.1919
3779,4405,12.87,1.5645
1756,7578,9.1384,1.7275
1650,5010,16.937,1.061
1405,1740,11.326,2.3466
875,2777,11.702,2.0942
285,1735,16.527,1.3255
1628,3652,11.684,1.6601
6324,9243,7.2167,1.7924
2190,3469,11.749,1.7878
2084,9053,11.759,1.29
2945,7679,18.899,1.1833
3485,4828,15.156,1.1217
1375,4853,13.083,1.8774
3177,7053,9.2751,1.5773
7692,8113,5.861,1.2239
1375,6606,19.746,1.233
1700,6023,22.324,2.1015
1700,5953,15.469,1.9129
2490,2862,18.001,1.2297
3747,6174,8.6577,1.8785
2152,2772,10.764,2.0763
779,1892,18.459,2.1792
443,4535,6.0793,2.0339
1034,5749,11.501,1.0859
4631,7153,9.4526,1.6864
329,5975,13.491,1.4812
4198,5975,7.2744,2.081
235,2477,17.678,1.514
2574,5353,9.8916,1.8939
235,608,15.392,2.1115
1427,1442,9.8284,2.3622
2708,3123,7.1554,2.9346
2584,3263,6.7688,2.7846
57,5146,18.109,2.1376
2651,3832,6.861,2.0216
5146,5256,13.055,1.9175
14,2620,16.094,2.0596
3023,3506,14.32,1.8905
7983,8771,7.4876,1.4867
1191,2090,20.757,1.7482
6368,8546,8.4576,1.5274
5705,6368,7.5749,1.7105
7429,8531,9.3798,0.51219
5085,8531,8.6957,1.384
9150,9238,4.675,1.0551
6315,6372,12.372,0.74381
6112,9238,7.2093,1.3336
4316,5676,14.065,1.6658
6112,6116,11.361,1.3163
1096,3204,14.728,1.7044
15,62,15.624,3.7697
205,434,6.4019,3.2167
205,1318,11.153,2.8661
3197,6199,6.8327,1.8062
1537,6199,13.352,1.5858
10,287,15.894,1.6165
10,1317,12.328,1.9943
4203,7196,10.351,1.7618
10,1323,24.545,2.2087
355,5610,11.323,1.9902
2777,2967,9.609,1.545
1616,4682,10.416,1.8805
649,1453,6.7383,1.5821
5037,6476,11.038,1.03
3117,3906,7.6965,1.8709
649,4853,11.31,1.7408
1184,5525,12.366,0.85002
3672,5037,13.225,1.8735
2490,4535,17.322,1.6804
2578,4040,11.322,0.79273
1611,2772,12.098,2.3909
3684,5920,11.733,1.4944
3135,5920,7.5237,1.8297
341,3050,16.773,1.9958
31,1024,21.825,1.3062
298,2477,14.912,1.7968
5975,8831,10.778,2.037
891,1411,13.544,1.6721
2009,2574,10.969,2.3334
2205,3832,8.9325,1.6466
1150,3433,15.609,2.7679
83,249,16.392,2.6212
5017,5188,9.3315,2.1589
584,1292,15.124,2.2484
584,2928,19.548,0.88999
1982,6978,11.552,1.7066
7779,8531,7.0309,1.6323
5705,6315,10.988,1.6374
4851,5116,6.6917,1.6684
245,2600,11.158,2.351
587,692,13.469,3.3562
1313,5166,14.647,1.893
5166,7113,11.519,1.4813
4892,5863,11.947,1.6593
3022,4187,9.8594,1.8912
4405,6015,6.6161,1.4933
226,1030,8.4872,2.3768
1028,5861,12.709,1.6193
3536,6981,8.7614,1.9023
3536,4295,10.378,1.937
4778,7578,8.0294,1.7082
196,1859,12.948,1.5971
1735,2684,10.268,1.2889
840,2084,18.451,1.0425
4828,7146,12.567,1.205
4739,9178,9.7921,1.2128
7146,7805,5.8284,1.8903
1375,5143,14.123,2.1135
1485,5461,10.775,1.6179
2772,6174,10.103,1.7027
779,1411,7.3412,3.0993
627,703,8.0037,2.8813
468,2285,16.783,2.4049
4198,8831,9.1277,2.5323
368,703,13.003,2.1273
235,3952,14.271,2.0355
57,3047,12.528,2.0445
1427,1538,12.61,0.56498
282,2708,13.901,1.7758
2830,4997,20.112,1.7438
4817,5047,17.355,0.93404
791,3046,6.6129,2.3152
791,3506,14.982,2.4926
1327,6925,16.74,1.8385
959,2994,10.865,3.1048
735,2053,10.528,2.1357
2090,3633,11.864,1.6511
1292,1493,13.05,1.9026
5057,7779,11.786,1.0653
4728,6978,10.608,1.5212
2396,4908,6.7564,2.4851
5057,5477,9.7194,2.0927
390,2719,11.831,1.2478
6112,6315,10.148,1.8145
237,1293,16.047,1.3004
483,2719,9.3588,2.2013
67,2719,13.418,1.6984
13,587,15.034,2.2128
3204,4892,11.31,1.5148
4758,6830,10.222,1.2376
102,1834,18.706,2.4342
434,457,9.8787,2.2933
4405,7318,12.626,1.7911
514,1030,14.369,3.058
4905,7578,6.4268,1.5761
5155,8849,7.94,1.139
2945,4828,15.429,1.0107
5344,9053,9.1639,1.2627
5464,9551,10.6,1.0194
